time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2022-01-16 00:00:00+00:00,12.1,0.8,23.1,8.5,8.1,18.0,14.0,51.0,238.0,36.7,9.35,37581.39,30125.57,4.3,5.0,0.8,2.45,0.0,64.0,4.6,61.0,,,,26.7,15.6,238.0,16.2,8.0
2022-01-17 00:00:00+00:00,10.5,0.0,21.9,7.0,5.2,15.7,10.5,2.0,35.0,36.7,11.85,37644.07,33939.88,2.9,0.0,0.0,2.45,0.0,21.0,3.5,67.0,,,,24.4,13.8,35.0,11.9,5.8
2022-01-18 00:00:00+00:00,10.9,0.0,13.7,8.0,6.4,16.0,12.8,1.0,262.0,24.8,14.01,37708.39,34661.54,4.0,0.0,0.0,2.55,0.0,5.0,1.0,53.0,,,,13.5,6.7,262.0,5.0,2.2
2022-01-19 00:00:00+00:00,10.4,3.8,19.6,6.3,7.9,14.3,9.5,61.0,218.0,33.8,5.34,37774.28,10946.35,3.9,5.0,3.8,2.1,0.0,71.0,2.1,58.0,,,,25.9,15.8,218.0,16.2,10.1
2022-01-20 00:00:00+00:00,10.5,0.0,12.5,7.5,5.8,14.6,11.4,3.0,1.0,24.1,12.14,37841.65,29850.96,3.0,0.0,0.0,2.2,0.0,38.0,1.0,54.0,,,,13.7,6.9,1.0,4.0,0.7
2022-01-21 00:00:00+00:00,10.2,0.0,14.8,6.8,4.0,15.7,11.6,1.0,58.0,28.4,14.58,37910.41,34881.21,0.6,0.0,0.0,2.67,0.0,2.0,1.0,55.0,,,,17.3,9.7,58.0,7.2,3.3
2022-01-22 00:00:00+00:00,11.1,0.0,14.7,8.1,5.6,16.8,12.5,1.0,241.0,27.7,14.27,37980.48,34957.23,3.2,0.0,0.0,2.68,0.0,3.0,1.6,56.0,,,,14.9,7.9,241.0,2.5,1.1
2022-01-23 00:00:00+00:00,11.9,0.0,24.1,8.0,6.6,17.4,12.9,3.0,225.0,41.0,12.96,38051.88,35034.69,2.0,0.0,0.0,3.03,0.0,21.0,3.1,56.0,,,,27.9,16.1,225.0,5.8,3.3
2022-01-24 00:00:00+00:00,10.8,0.1,10.0,8.2,6.0,15.3,12.4,51.0,254.0,20.5,11.28,38125.33,34868.46,3.2,1.0,0.1,2.01,0.0,40.0,3.1,62.0,,,,14.1,7.3,254.0,8.6,4.7
2022-01-25 00:00:00+00:00,10.8,0.0,16.8,7.1,5.2,15.7,11.2,3.0,218.0,32.0,15.15,38200.95,35166.99,1.1,0.0,0.0,3.02,0.0,9.0,-0.6,47.0,,,,19.2,11.0,218.0,6.8,4.0
2022-01-26 00:00:00+00:00,8.7,11.0,26.3,4.6,7.0,11.2,5.7,63.0,236.0,47.5,6.49,38278.62,17386.88,2.8,8.0,11.0,1.76,0.0,50.0,2.2,64.0,,,,28.4,16.5,236.0,18.7,12.3
2022-01-27 00:00:00+00:00,9.8,0.0,20.6,6.0,5.3,14.6,10.0,3.0,251.0,36.7,11.95,38358.22,29824.86,1.7,0.0,0.0,2.35,0.0,40.0,2.8,63.0,,,,25.5,14.5,251.0,10.1,5.1
2022-01-28 00:00:00+00:00,10.4,0.0,14.5,7.5,6.0,15.5,11.7,3.0,224.0,25.6,11.33,38439.63,33767.0,3.0,0.0,0.0,2.08,0.0,43.0,4.1,67.0,,,,17.2,10.1,224.0,10.1,6.1
2022-01-29 00:00:00+00:00,11.5,0.0,14.8,8.5,6.0,16.9,13.7,2.0,193.0,25.2,12.68,38522.73,31693.57,2.4,0.0,0.0,2.41,0.0,22.0,3.6,60.0,,,,18.5,10.3,193.0,1.8,0.7
2022-01-30 00:00:00+00:00,12.7,0.0,18.1,9.0,7.5,18.2,13.9,3.0,190.0,33.1,13.89,38607.41,34615.0,3.8,0.0,0.0,3.24,0.0,22.0,2.7,53.0,,,,23.2,13.8,190.0,12.6,9.2
2022-01-31 00:00:00+00:00,12.1,2.0,22.4,8.5,7.8,16.7,13.1,53.0,226.0,41.0,8.47,38693.55,24331.98,3.2,6.0,2.0,2.37,0.0,49.0,4.3,59.0,,,,27.1,15.9,226.0,13.3,7.9
2022-02-01 00:00:00+00:00,13.3,0.0,15.5,10.7,8.8,18.4,15.4,2.0,184.0,28.4,14.17,38781.05,35404.95,6.1,0.0,0.0,2.69,0.0,19.0,5.9,64.0,,,,19.8,11.1,184.0,10.8,3.8
2022-02-02 00:00:00+00:00,14.1,0.0,16.2,10.8,8.6,20.1,16.3,3.0,172.0,30.6,15.39,38869.79,35444.88,5.4,0.0,0.0,3.54,0.0,19.0,2.8,49.0,,,,20.6,11.9,172.0,14.8,8.4
2022-02-03 00:00:00+00:00,13.5,0.2,30.0,8.9,10.0,18.6,13.3,51.0,207.0,49.7,15.11,38959.67,35386.04,5.3,2.0,0.2,4.12,0.0,15.0,1.8,46.0,,,,33.3,19.6,207.0,20.9,13.7
2022-02-04 00:00:00+00:00,12.5,0.6,33.6,8.2,9.4,16.7,12.2,51.0,245.0,54.0,8.07,39050.57,21747.32,4.4,5.0,0.6,2.69,0.0,55.0,4.7,60.0,,,,35.1,20.7,245.0,20.9,12.5
2022-02-05 00:00:00+00:00,12.4,0.0,15.6,9.9,7.8,17.6,14.0,3.0,285.0,28.4,10.75,39142.4,22769.52,5.5,0.0,0.0,2.15,0.0,34.0,5.7,67.0,,,,18.3,10.0,285.0,8.6,2.5
2022-02-06 00:00:00+00:00,13.2,0.0,11.9,11.1,7.1,18.9,17.2,3.0,211.0,22.7,14.27,39235.05,33946.53,4.2,0.0,0.0,2.55,0.0,18.0,5.5,61.0,,,,13.1,7.1,211.0,4.3,0.4
2022-02-07 00:00:00+00:00,14.9,0.0,13.1,12.5,8.5,22.1,19.3,0.0,211.0,24.8,16.33,39328.42,35662.72,5.7,0.0,0.0,3.22,0.0,0.0,5.3,57.0,,,,15.8,9.3,211.0,5.8,2.6
2022-02-08 00:00:00+00:00,16.2,0.0,15.8,13.2,9.5,23.5,20.3,0.0,190.0,29.2,16.88,39422.41,35709.54,6.6,0.0,0.0,3.97,0.0,2.0,3.3,46.0,,,,17.7,10.7,190.0,4.0,2.1
2022-02-09 00:00:00+00:00,13.5,0.0,25.4,9.6,8.4,17.9,13.1,2.0,269.0,42.1,15.71,39516.92,35757.31,6.0,0.0,0.0,3.73,0.0,9.0,2.9,51.0,,,,27.4,16.1,269.0,11.2,6.2
2022-02-10 00:00:00+00:00,12.3,0.0,23.5,8.7,7.5,16.5,12.2,3.0,279.0,40.3,11.34,39611.86,21764.32,4.4,0.0,0.0,2.8,0.0,39.0,3.9,58.0,,,,26.0,14.8,279.0,14.8,7.9
2022-02-11 00:00:00+00:00,13.5,0.0,17.8,11.0,9.4,18.9,15.1,2.0,23.0,30.2,14.52,39707.12,35855.51,8.1,0.0,0.0,3.06,0.0,18.0,5.1,60.0,,,,17.2,9.3,23.0,4.0,1.5
2022-02-12 00:00:00+00:00,14.5,0.0,26.1,11.1,8.8,21.1,16.6,0.0,58.0,43.9,17.15,39802.72,35905.87,5.7,0.0,0.0,3.91,0.0,0.0,5.3,58.0,,,,28.5,16.7,58.0,15.1,9.6
2022-02-13 00:00:00+00:00,14.6,0.0,22.9,12.4,8.0,21.5,19.6,3.0,29.0,36.4,16.7,39899.5,35957.66,5.7,0.0,0.0,3.28,0.0,12.0,8.0,68.0,,,,23.6,13.0,29.0,16.9,9.7
2022-02-14 00:00:00+00:00,14.4,0.0,17.7,12.0,8.3,19.9,17.4,2.0,13.0,28.4,16.74,39997.62,36000.0,6.4,0.0,0.0,3.32,0.0,8.0,5.9,60.0,,,,19.2,10.0,13.0,9.0,4.3
2022-02-15 00:00:00+00:00,14.3,0.0,18.1,11.9,9.2,19.9,16.4,2.0,357.0,33.1,15.24,40096.98,36000.0,7.9,0.0,0.0,3.24,0.0,25.0,6.8,65.0,,,,21.3,11.8,357.0,9.7,5.0
2022-02-16 00:00:00+00:00,14.1,0.0,14.9,11.7,7.7,19.8,17.0,3.0,28.0,27.4,17.57,40197.47,36000.0,5.6,0.0,0.0,3.41,0.0,34.0,5.5,59.0,,,,18.3,9.8,28.0,7.6,3.8
2022-02-17 00:00:00+00:00,14.5,0.0,17.6,12.1,10.4,18.9,16.1,3.0,35.0,32.0,11.11,40299.0,13642.06,8.3,0.0,0.0,2.55,0.0,88.0,7.1,63.0,,,,20.6,11.6,35.0,10.8,6.6
2022-02-18 00:00:00+00:00,13.9,1.6,16.2,11.9,8.0,19.6,16.8,55.0,18.0,27.7,13.16,40401.46,28777.12,6.2,3.0,1.6,2.69,0.0,56.0,7.9,71.0,,,,19.3,10.4,18.0,11.2,5.9
2022-02-19 00:00:00+00:00,12.3,11.1,19.1,10.1,9.2,15.1,12.7,63.0,313.0,49.0,10.65,40504.75,32547.12,7.7,9.0,11.1,1.88,0.0,62.0,7.5,74.0,,,,22.2,10.8,313.0,7.2,3.9
2022-02-20 00:00:00+00:00,13.2,0.0,10.3,11.8,7.6,19.0,18.0,1.0,81.0,22.0,18.04,40608.79,36112.85,5.5,0.0,0.0,2.86,0.0,6.0,7.6,71.0,,,,12.9,6.7,81.0,6.5,0.4
2022-02-21 00:00:00+00:00,15.3,0.0,10.1,14.2,9.4,21.7,20.9,3.0,199.0,19.1,17.31,40713.48,33500.14,7.8,0.0,0.0,3.12,0.0,78.0,8.9,68.0,,,,12.4,6.8,199.0,7.2,3.4
2022-02-22 00:00:00+00:00,16.6,0.0,12.4,15.0,10.8,23.1,22.1,3.0,181.0,22.7,17.9,40818.72,36204.09,8.3,0.0,0.0,3.56,0.0,33.0,8.4,61.0,,,,16.3,9.4,181.0,10.1,3.9
2022-02-23 00:00:00+00:00,17.5,0.5,17.3,15.5,12.2,24.3,21.9,51.0,188.0,29.9,16.0,40924.43,34841.55,9.8,2.0,0.5,3.73,0.0,29.0,8.1,57.0,,,,20.2,11.1,188.0,6.5,0.7
2022-02-24 00:00:00+00:00,13.5,0.1,31.2,10.2,9.2,17.8,13.0,51.0,213.0,53.3,16.58,41030.52,36082.22,5.7,1.0,0.1,3.25,0.0,18.0,6.5,65.0,,,,30.3,17.8,213.0,11.9,7.3
2022-02-25 00:00:00+00:00,14.1,0.0,28.3,10.3,10.4,17.9,13.5,3.0,259.0,47.5,11.84,41136.9,20582.52,7.4,0.0,0.0,3.12,0.0,43.0,6.2,61.0,,,,32.2,19.0,259.0,17.6,11.5
2022-02-26 00:00:00+00:00,14.6,0.0,15.1,12.5,9.8,20.1,17.7,3.0,279.0,23.8,16.46,41243.47,34216.26,8.4,0.0,0.0,3.2,0.0,41.0,6.1,61.0,,,,16.2,8.4,279.0,9.7,3.8
2022-02-27 00:00:00+00:00,15.3,0.0,18.4,12.8,9.6,21.0,19.0,3.0,47.0,27.7,19.46,41350.16,36630.25,6.8,0.0,0.0,3.91,0.0,15.0,5.1,53.0,,,,19.4,10.3,47.0,14.0,6.9
2022-02-28 00:00:00+00:00,16.5,0.0,15.8,13.9,9.2,23.0,20.3,3.0,43.0,28.8,19.21,41456.89,36629.11,7.3,0.0,0.0,4.28,0.0,17.0,5.1,51.0,,,,20.6,11.1,43.0,10.4,5.2
2022-03-01 00:00:00+00:00,18.9,0.0,17.7,16.1,12.3,25.6,22.7,3.0,53.0,30.6,18.9,41563.55,36155.23,9.8,0.0,0.0,4.99,0.0,47.0,5.2,44.0,,,,22.5,12.8,53.0,15.1,8.1
2022-03-02 00:00:00+00:00,21.2,0.0,22.4,17.9,14.5,29.1,25.6,3.0,168.0,38.2,17.27,41670.07,35555.39,11.8,0.0,0.0,5.68,0.0,80.0,3.8,35.0,,,,24.1,13.2,168.0,8.6,1.1
2022-03-03 00:00:00+00:00,16.1,0.0,25.9,12.3,12.2,19.7,15.1,3.0,291.0,43.2,16.68,41776.37,36865.07,8.6,0.0,0.0,4.31,0.0,48.0,4.8,48.0,,,,32.3,18.2,291.0,17.3,10.3
2022-03-04 00:00:00+00:00,15.1,0.0,11.1,13.2,9.4,20.2,18.8,2.0,344.0,18.7,18.72,41882.45,36620.06,7.3,0.0,0.0,3.51,0.0,15.0,5.0,53.0,,,,13.1,6.1,344.0,4.7,1.1
2022-03-05 00:00:00+00:00,17.5,0.0,17.7,14.4,10.8,24.0,20.9,3.0,58.0,32.8,20.05,41989.11,36000.0,8.2,0.0,0.0,4.94,0.0,33.0,5.4,49.0,,,,25.8,14.9,58.0,17.6,11.1
2022-03-06 00:00:00+00:00,22.7,0.0,34.2,17.7,16.8,30.9,24.8,3.0,225.0,59.4,20.71,42096.52,36988.82,14.0,0.0,0.0,8.09,0.0,40.0,0.3,28.0,,,,38.1,21.9,225.0,13.7,9.1
2022-03-07 00:00:00+00:00,18.3,0.0,22.1,16.8,13.9,23.7,22.1,3.0,17.0,35.3,18.74,42204.59,31912.16,13.7,0.0,0.0,4.12,0.0,89.0,10.0,64.0,,,,22.7,12.1,17.0,13.7,7.6
2022-03-08 00:00:00+00:00,19.0,0.0,20.1,16.3,13.4,25.5,22.2,3.0,56.0,34.2,16.36,42313.25,30189.67,11.6,0.0,0.0,4.37,0.0,72.0,5.6,46.0,,,,22.9,12.5,56.0,14.0,6.2
2022-03-09 00:00:00+00:00,17.9,0.1,21.7,15.7,14.3,23.6,21.5,51.0,2.0,38.9,19.94,42422.43,37184.59,12.0,1.0,0.1,4.39,0.0,18.0,9.5,61.0,,,,28.9,15.9,2.0,13.3,7.2
2022-03-10 00:00:00+00:00,15.3,0.0,32.9,11.7,11.4,19.7,14.1,3.0,262.0,55.4,17.17,42532.04,31292.45,8.6,0.0,0.0,4.24,0.0,37.0,4.1,51.0,,,,28.5,16.4,262.0,2.9,0.4
2022-03-11 00:00:00+00:00,12.8,0.0,23.9,8.5,9.2,16.9,11.6,3.0,294.0,41.0,15.76,42642.0,32383.07,6.1,0.0,0.0,3.8,0.0,49.0,1.9,50.0,,,,30.6,17.4,294.0,19.1,10.0
2022-03-12 00:00:00+00:00,12.1,0.0,21.8,8.3,7.8,17.1,12.9,3.0,5.0,38.9,17.78,42752.24,37777.65,5.0,0.0,0.0,3.66,0.0,44.0,-0.3,45.0,,,,22.2,12.0,5.0,5.8,2.9
2022-03-13 00:00:00+00:00,11.3,0.0,22.0,7.3,6.6,17.7,14.5,3.0,9.0,38.5,14.69,42862.7,24457.61,3.6,0.0,0.0,3.37,0.0,42.0,0.7,49.0,,,,24.6,13.9,9.0,9.7,4.7
2022-03-14 00:00:00+00:00,10.5,0.0,21.5,6.4,5.6,15.4,10.6,3.0,350.0,36.0,16.29,42973.28,31098.29,2.3,0.0,0.0,3.42,0.0,51.0,-0.5,49.0,,,,24.1,13.4,350.0,8.6,4.4
2022-03-15 00:00:00+00:00,11.0,0.0,27.0,6.8,5.1,15.8,10.1,3.0,345.0,45.7,15.54,43083.92,31924.08,2.6,0.0,0.0,3.42,0.0,30.0,0.9,54.0,,,,27.1,15.1,345.0,11.5,5.9
2022-03-16 00:00:00+00:00,13.3,0.0,18.4,10.1,7.9,18.1,15.3,3.0,21.0,30.6,20.96,43194.54,37793.13,5.2,0.0,0.0,4.06,0.0,44.0,0.3,44.0,,,,18.8,9.6,21.0,8.3,4.7
2022-03-17 00:00:00+00:00,13.8,0.0,20.1,10.8,6.8,19.8,17.1,0.0,39.0,31.7,22.32,43305.08,39313.66,4.1,0.0,0.0,4.3,0.0,0.0,1.1,44.0,,,,18.7,9.3,39.0,7.2,2.5
2022-03-18 00:00:00+00:00,15.3,0.0,17.1,13.0,8.3,21.8,20.2,1.0,15.0,32.0,21.83,43415.46,39311.12,6.4,0.0,0.0,4.33,0.0,3.0,5.7,56.0,,,,20.1,10.3,15.0,7.9,2.9
2022-03-19 00:00:00+00:00,14.8,0.0,25.3,12.1,8.6,20.8,18.5,3.0,18.0,41.4,21.04,43525.59,39198.11,7.1,0.0,0.0,4.37,0.0,29.0,5.8,59.0,,,,23.9,13.3,18.0,9.7,5.2
2022-03-20 00:00:00+00:00,13.2,1.5,27.5,8.3,9.0,18.5,14.1,53.0,38.0,46.8,20.57,43635.41,36205.8,4.4,4.0,1.5,4.86,0.0,73.0,1.4,46.0,,,,38.3,22.3,38.0,29.5,16.6
2022-03-21 00:00:00+00:00,12.8,0.0,24.0,8.6,8.7,18.1,14.5,3.0,31.0,40.0,17.62,43744.84,33437.29,4.6,0.0,0.0,3.98,0.0,59.0,3.1,53.0,,,,33.2,18.9,31.0,25.6,13.7
2022-03-22 00:00:00+00:00,12.1,0.0,13.8,9.1,6.4,17.0,13.5,3.0,338.0,24.8,16.3,43853.82,36034.7,3.8,0.0,0.0,3.2,0.0,39.0,2.7,56.0,,,,18.0,9.2,338.0,8.6,3.9
2022-03-23 00:00:00+00:00,12.7,0.0,23.2,9.1,6.8,17.7,13.1,3.0,257.0,42.1,22.44,43962.25,39750.45,4.3,0.0,0.0,4.22,0.0,19.0,1.4,50.0,,,,24.4,13.7,257.0,4.7,3.4
2022-03-24 00:00:00+00:00,13.1,0.5,25.3,9.1,8.2,18.2,13.1,51.0,266.0,42.1,18.82,44070.16,35141.18,4.6,3.0,0.5,4.13,0.0,32.0,2.8,51.0,,,,30.0,17.4,266.0,13.3,8.6
2022-03-25 00:00:00+00:00,13.6,0.0,21.7,10.1,8.0,18.9,14.3,3.0,298.0,37.8,14.09,44178.27,26851.43,5.6,0.0,0.0,3.51,0.0,37.0,3.6,55.0,,,,25.2,14.4,298.0,14.8,8.4
2022-03-26 00:00:00+00:00,16.2,0.0,14.5,14.0,10.0,23.4,21.2,0.0,348.0,25.6,23.52,44286.76,41326.45,8.0,0.0,0.0,4.73,0.0,0.0,2.2,45.0,,,,14.7,6.1,348.0,2.9,0.4
2022-03-27 00:00:00+00:00,16.8,0.0,17.6,14.6,10.6,24.2,21.9,3.0,3.0,29.9,21.79,44395.53,31701.78,9.1,0.0,0.0,4.93,0.0,27.0,5.4,53.0,,,,20.2,10.6,3.0,7.9,2.6
2022-03-28 00:00:00+00:00,16.2,0.0,25.7,12.8,9.5,23.5,19.6,2.0,44.0,45.0,23.37,44504.54,41567.12,7.2,0.0,0.0,5.12,0.0,6.0,7.1,60.0,,,,33.7,19.9,44.0,19.4,11.9
2022-03-29 00:00:00+00:00,18.4,0.0,20.7,16.2,10.2,27.4,25.2,3.0,19.0,34.2,23.39,44613.69,41835.31,7.9,0.0,0.0,5.07,0.0,27.0,7.5,57.0,,,,24.4,13.1,19.0,17.3,8.7
2022-03-30 00:00:00+00:00,20.2,0.0,23.1,17.8,10.5,28.5,25.7,0.0,29.0,39.6,23.83,44722.93,40906.21,9.4,0.0,0.0,5.92,0.0,3.0,3.5,44.0,,,,19.8,10.3,29.0,10.1,5.1
2022-03-31 00:00:00+00:00,23.3,0.0,20.8,18.6,16.7,30.1,25.9,3.0,64.0,37.1,23.96,44832.2,41550.64,12.1,0.0,0.0,8.24,0.0,42.0,-3.7,18.0,,,,28.4,16.3,64.0,14.8,5.8
2022-04-01 00:00:00+00:00,23.5,0.0,16.8,20.4,12.1,33.8,30.8,3.0,35.0,28.4,21.98,44941.41,32206.25,9.9,0.0,0.0,6.11,0.0,92.0,-1.7,28.0,,,,18.4,9.3,35.0,7.2,2.2
2022-04-02 00:00:00+00:00,27.5,0.0,16.9,23.6,18.4,35.8,32.4,3.0,327.0,27.7,20.35,45050.49,35676.62,15.0,0.0,0.0,6.77,0.0,100.0,-6.0,13.0,,,,16.3,8.7,327.0,5.4,1.1
2022-04-03 00:00:00+00:00,23.4,0.0,30.1,18.9,16.8,30.5,25.4,3.0,42.0,50.0,20.9,45159.38,35902.75,13.7,0.0,0.0,8.17,0.0,96.0,3.3,29.0,,,,35.6,21.5,42.0,21.6,13.5
2022-04-04 00:00:00+00:00,24.8,0.0,33.7,19.7,16.0,33.3,27.9,3.0,58.0,55.8,24.26,45268.01,42479.7,12.0,0.0,0.0,9.82,0.0,52.0,2.4,27.0,,,,42.8,25.7,58.0,34.6,20.0
2022-04-05 00:00:00+00:00,29.8,0.0,23.5,26.1,18.3,40.3,37.5,3.0,121.0,37.1,24.33,45376.29,42585.82,14.9,0.0,0.0,7.95,0.0,36.0,-3.6,14.0,,,,20.9,10.6,121.0,6.8,3.2
2022-04-06 00:00:00+00:00,30.6,0.0,24.2,26.3,24.0,38.1,34.1,3.0,261.0,42.1,24.25,45484.16,42691.41,18.1,0.0,0.0,9.57,0.0,35.0,-2.4,12.0,,,,27.0,15.0,261.0,6.8,5.3
2022-04-07 00:00:00+00:00,29.3,0.0,17.9,26.8,18.1,38.7,36.3,3.0,188.0,27.0,24.25,45591.54,42796.35,16.8,0.0,0.0,7.47,0.0,31.0,2.7,24.0,,,,17.3,8.9,188.0,6.1,1.1
2022-04-08 00:00:00+00:00,25.5,0.0,23.3,22.8,19.1,31.3,29.1,3.0,325.0,39.6,24.01,45698.36,39600.0,17.0,0.0,0.0,7.53,0.0,19.0,6.4,33.0,,,,27.9,15.3,325.0,13.0,6.4
2022-04-09 00:00:00+00:00,20.8,0.0,25.0,18.5,13.0,28.8,25.7,3.0,37.0,41.4,24.84,45804.53,42192.11,11.8,0.0,0.0,6.22,0.0,37.0,9.4,54.0,,,,29.9,17.1,37.0,18.7,11.8
2022-04-10 00:00:00+00:00,21.9,0.0,23.4,19.7,14.9,30.9,28.2,3.0,39.0,38.5,23.77,45909.99,42611.58,13.1,0.0,0.0,6.39,0.0,68.0,10.0,53.0,,,,32.1,18.4,39.0,25.2,15.3
2022-04-11 00:00:00+00:00,21.1,0.0,22.7,18.8,14.5,30.0,27.7,2.0,358.0,39.2,24.57,46014.65,42967.82,13.9,0.0,0.0,6.42,0.0,5.0,8.5,52.0,,,,29.1,16.3,358.0,19.1,11.7
2022-04-12 00:00:00+00:00,18.4,0.0,22.0,15.7,13.6,24.0,22.0,3.0,355.0,35.6,24.59,46118.43,43003.21,11.6,0.0,0.0,5.73,0.0,12.0,6.3,47.0,,,,26.5,14.4,355.0,13.3,7.6
2022-04-13 00:00:00+00:00,18.1,0.0,24.2,15.5,11.3,25.5,23.3,3.0,34.0,38.2,24.83,46221.32,43038.68,9.3,0.0,0.0,5.75,0.0,17.0,7.1,51.0,,,,27.1,15.4,34.0,12.6,8.0
2022-04-14 00:00:00+00:00,19.1,0.0,25.5,15.9,13.3,26.8,23.8,2.0,43.0,41.4,25.01,46324.04,42661.59,11.0,0.0,0.0,6.25,0.0,9.0,7.9,53.0,,,,35.6,20.7,43.0,25.2,15.8
2022-04-15 00:00:00+00:00,19.6,0.0,26.8,16.6,12.2,28.0,25.0,3.0,44.0,45.0,25.1,46426.75,43109.76,9.8,0.0,0.0,6.28,0.0,17.0,8.4,53.0,,,,34.3,20.1,44.0,25.6,15.9
2022-04-16 00:00:00+00:00,23.0,0.0,23.4,19.4,14.1,31.5,27.3,3.0,58.0,41.4,24.92,46529.34,43145.36,11.8,0.0,0.0,7.59,0.0,16.0,4.8,43.0,,,,33.9,19.7,58.0,24.8,12.4
2022-04-17 00:00:00+00:00,31.1,0.0,30.9,27.4,19.0,41.2,36.7,3.0,195.0,50.8,25.09,46631.77,43181.0,16.6,0.0,0.0,9.62,0.0,15.0,-0.2,18.0,,,,24.7,13.5,195.0,6.1,1.0
2022-04-18 00:00:00+00:00,26.4,0.0,18.4,23.6,21.7,31.5,27.5,3.0,351.0,31.3,13.38,46733.95,16871.01,19.2,0.0,0.0,6.2,0.0,95.0,6.4,30.0,,,,24.7,14.2,351.0,13.7,8.0
2022-04-19 00:00:00+00:00,21.9,4.2,22.2,20.3,16.4,27.7,25.9,63.0,335.0,36.4,25.3,46835.81,43200.0,16.3,1.0,4.2,6.31,0.0,21.0,9.4,51.0,,,,25.4,13.5,335.0,11.5,7.3
2022-04-20 00:00:00+00:00,19.8,0.0,24.4,18.1,13.5,26.0,24.7,1.0,20.0,39.2,25.19,46937.28,42827.75,13.0,0.0,0.0,5.74,0.0,7.0,9.4,55.0,,,,24.7,13.4,20.0,11.2,7.1
2022-04-21 00:00:00+00:00,19.5,0.0,24.8,16.8,13.3,26.7,23.8,3.0,42.0,39.6,25.87,47038.28,43200.0,11.6,0.0,0.0,6.15,0.0,18.0,9.2,55.0,,,,32.8,19.3,42.0,19.8,12.7
2022-04-22 00:00:00+00:00,20.0,0.0,25.0,17.4,13.2,27.8,25.9,3.0,37.0,39.6,24.92,47138.74,39123.73,11.1,0.0,0.0,6.07,0.0,58.0,9.6,56.0,,,,34.0,19.7,37.0,24.5,14.8
2022-04-23 00:00:00+00:00,22.2,0.0,19.5,20.5,14.9,31.4,29.1,3.0,12.0,33.5,25.25,47238.57,40514.25,14.1,0.0,0.0,6.35,0.0,23.0,9.0,53.0,,,,25.7,13.9,12.0,20.9,10.2
2022-04-24 00:00:00+00:00,23.6,0.0,19.2,21.3,14.8,32.4,29.9,0.0,7.0,31.3,25.96,47337.7,43200.0,14.0,0.0,0.0,7.25,0.0,1.0,5.8,39.0,,,,23.0,12.3,7.0,11.5,7.2
2022-04-25 00:00:00+00:00,25.1,0.0,22.1,22.7,16.5,34.0,32.1,0.0,22.0,35.6,25.44,47436.03,43200.0,15.2,0.0,0.0,7.93,0.0,1.0,7.9,37.0,,,,26.7,15.2,22.0,14.0,7.9
2022-04-26 00:00:00+00:00,25.3,0.0,27.1,22.5,17.1,34.6,32.0,3.0,36.0,43.2,24.06,47533.5,36000.0,15.6,0.0,0.0,8.04,0.0,59.0,7.1,36.0,,,,30.0,16.8,36.0,18.4,11.6
2022-04-27 00:00:00+00:00,24.1,0.0,25.3,21.4,16.0,33.1,30.3,1.0,32.0,41.4,26.44,47630.01,43200.0,14.5,0.0,0.0,7.79,0.0,2.0,6.2,38.0,,,,28.3,15.9,32.0,19.4,12.3
2022-04-28 00:00:00+00:00,24.6,0.0,26.2,21.9,16.1,33.1,30.4,0.0,47.0,42.5,26.83,47725.48,43200.0,14.6,0.0,0.0,7.84,0.0,0.0,5.5,35.0,,,,27.3,14.9,47.0,15.8,10.1
2022-04-29 00:00:00+00:00,29.5,0.0,24.2,26.0,18.6,38.8,35.2,3.0,108.0,38.9,23.06,47819.83,38084.61,15.0,0.0,0.0,7.77,0.0,40.0,-2.0,17.0,,,,21.9,10.8,108.0,10.4,1.8
2022-04-30 00:00:00+00:00,27.6,0.0,25.6,24.2,21.9,32.6,30.5,2.0,268.0,45.4,26.65,47912.95,43200.0,19.3,0.0,0.0,9.25,0.0,4.0,4.6,26.0,,,,32.1,18.2,268.0,21.6,10.7
2022-05-01 00:00:00+00:00,24.5,0.0,15.0,23.6,17.4,31.4,30.3,1.0,326.0,31.0,26.39,48004.77,43200.0,18.0,0.0,0.0,6.66,0.0,4.0,9.3,44.0,,,,18.3,8.8,326.0,5.0,1.8
2022-05-02 00:00:00+00:00,26.3,0.0,25.2,23.2,18.9,33.8,30.3,3.0,53.0,43.6,15.17,48095.18,22759.35,16.9,0.0,0.0,6.74,0.0,75.0,6.5,31.0,,,,27.1,15.4,53.0,18.4,9.8
2022-05-03 00:00:00+00:00,27.0,0.0,25.2,24.5,22.0,32.6,30.2,2.0,261.0,45.0,27.06,48184.18,43200.0,19.5,0.0,0.0,8.68,0.0,12.0,8.6,32.0,,,,31.4,18.0,261.0,9.7,5.6
